id,name,fullname,name-revised,fullname-revised
WOS:000437460200003,"Hong, K","Hong, Kibeom","Hong, K","Hong, Kibeom"
WOS:000437460200003,"Hui, PM","Hui, Pik-Mai","Hui, PM","Hui, Pik-Mai"
WOS:000437460200003,"McCaulay, S","McCaulay, Scott","McCaulay, S","McCaulay, Scott"
WOS:000437460200003,"McKelvey, K","McKelvey, Karissa","McKelvey, K","McKelvey, Karissa"
WOS:000437460200003,"Meiss, MR","Meiss, Mark R.","Meiss, MR","Meiss, Mark R."
WOS:000437460200003,"Patil, S","Patil, Snehal","Patil, S","Patil, Snehal"
WOS:000437460200003,"Kankanamalage, CP","Kankanamalage, Chathuri Peli","Kankanamalage, CP","Kankanamalage, Chathuri Peli"
WOS:000437460200003,"Pentchev, V","Pentchev, Valentin","Pentchev, V","Pentchev, Valentin"
WOS:000437460200003,"Qiu, J","Qiu, Judy","Qiu, J","Qiu, Judy"
WOS:000437460200003,"Ratkiewicz, J","Ratkiewicz, Jacob","Ratkiewicz, J","Ratkiewicz, Jacob"
WOS:000437460200003,"Rudnick, A","Rudnick, Alex","Rudnick, A","Rudnick, Alex"
WOS:000437460200003,"Serrette, B","Serrette, Benjamin","Serrette, B","Serrette, Benjamin"
WOS:000437460200003,"Shiralkar, P","Shiralkar, Prashant","Shiralkar, P","Shiralkar, Prashant"
WOS:000437460200003,"Varol, O","Varol, Onur","Varol, O","Varol, Onur"
WOS:000437460200003,"Weng, LL","Weng, Lilian","Weng, LL","Weng, Lilian"
WOS:000437460200003,"Wu, TL","Wu, Tak-Lon","Wu, TL","Wu, Tak-Lon"
WOS:000437460200003,"Young, AJ","Young, Andrew J.","Young, AJ","Young, Andrew J."
WOS:000437460200003,"Menczer, F","Menczer, Filippo","Menczer, F","Menczer, Filippo"
WOS:000383428200001,"Jiang, YX","Jiang, Yuxiang","Jiang, YX","Jiang, Yuxiang"
WOS:000383428200001,"Oron, TR","Oron, Tal Ronnen","Oron, TR","Oron, Tal Ronnen"
WOS:000383428200001,"Clark, WT","Clark, Wyatt T.","Clark, WT","Clark, Wyatt T."
WOS:000383428200001,"Bankapur, AR","Bankapur, Asma R.","Bankapur, AR","Bankapur, Asma R."
WOS:000383428200001,"D'Andrea, D","D'Andrea, Daniel","D'Andrea, D","D'Andrea, Daniel"
WOS:000383428200001,"Lepore, R","Lepore, Rosalba","Lepore, R","Lepore, Rosalba"
WOS:000383428200001,"Funk, CS","Funk, Christopher S.","Funk, CS","Funk, Christopher S."
WOS:000383428200001,"Kahanda, I","Kahanda, Indika","Kahanda, I","Kahanda, Indika"
WOS:000383428200001,"Verspoor, KM","Verspoor, Karin M.","Verspoor, KM","Verspoor, Karin M."
WOS:000383428200001,"Ben-Hur, A","Ben-Hur, Asa","Ben-Hur, A","Ben-Hur, Asa"
WOS:000383428200001,"Koo, DCE","Koo, Da Chen Emily","Koo, DCE","Koo, Da Chen Emily"
WOS:000383428200001,"Penfold-Brown, D","Penfold-Brown, Duncan","Penfold-Brown, D","Penfold-Brown, Duncan"
WOS:000383428200001,"Shasha, D","Shasha, Dennis","Shasha, D","Shasha, Dennis"
WOS:000383428200001,"Youngs, N","Youngs, Noah","Youngs, N","Youngs, Noah"
WOS:000383428200001,"Bonneau, R","Bonneau, Richard","Bonneau, R","Bonneau, Richard"
WOS:000383428200001,"Lin, A","Lin, Alexandra","Lin, A","Lin, Alexandra"
WOS:000383428200001,"Sahraeian, SME","Sahraeian, Sayed M. E.","Sahraeian, SME","Sahraeian, Sayed M. E."
WOS:000383428200001,"Martelli, PL","Martelli, Pier Luigi","Martelli, PL","Martelli, Pier Luigi"
WOS:000383428200001,"Profiti, G","Profiti, Giuseppe","Profiti, G","Profiti, Giuseppe"
WOS:000383428200001,"Casadio, R","Casadio, Rita","Casadio, R","Casadio, Rita"
WOS:000383428200001,"Cao, RZ","Cao, Renzhi","Cao, RZ","Cao, Renzhi"
WOS:000383428200001,"Zhong, Z","Zhong, Zhaolong","Zhong, Z","Zhong, Zhaolong"
WOS:000383428200001,"Cheng, JL","Cheng, Jianlin","Cheng, JL","Cheng, Jianlin"
WOS:000383428200001,"Altenhoff, A","Altenhoff, Adrian","Altenhoff, A","Altenhoff, Adrian"
WOS:000383428200001,"Skunca, N","Skunca, Nives","Skunca, N","Skunca, Nives"
WOS:000383428200001,"Dessimoz, C","Dessimoz, Christophe","Dessimoz, C","Dessimoz, Christophe"
WOS:000383428200001,"Dogan, T","Dogan, Tunca","Dogan, T","Dogan, Tunca"
WOS:000383428200001,"Hakala, K","Hakala, Kai","Hakala, K","Hakala, Kai"
WOS:000383428200001,"Kaewphan, S","Kaewphan, Suwisa","Kaewphan, S","Kaewphan, Suwisa"
WOS:000383428200001,"Mehryary, F","Mehryary, Farrokh","Mehryary, F","Mehryary, Farrokh"
WOS:000383428200001,"Salakoski, T","Salakoski, Tapio","Salakoski, T","Salakoski, Tapio"
WOS:000383428200001,"Ginter, F","Ginter, Filip","Ginter, F","Ginter, Filip"
WOS:000383428200001,"Fang, H","Fang, Hai","Fang, H","Fang, Hai"
WOS:000383428200001,"Smithers, B","Smithers, Ben","Smithers, B","Smithers, Ben"
WOS:000383428200001,"Oates, M","Oates, Matt","Oates, M","Oates, Matt"
WOS:000383428200001,"Gough, J","Gough, Julian","Gough, J","Gough, Julian"
WOS:000383428200001,"Toronen, P","Toronen, Petri","Toronen, P","Toronen, Petri"
WOS:000383428200001,"Koskinen, P","Koskinen, Patrik","Koskinen, P","Koskinen, Patrik"
WOS:000383428200001,"Holm, L","Holm, Liisa","Holm, L","Holm, Liisa"
WOS:000383428200001,"Chen, CT","Chen, Ching-Tai","Chen, CT","Chen, Ching-Tai"
WOS:000383428200001,"Hsu, WL","Hsu, Wen-Lian","Hsu, WL","Hsu, Wen-Lian"
WOS:000383428200001,"Bryson, K","Bryson, Kevin","Bryson, K","Bryson, Kevin"
WOS:000383428200001,"Cozzetto, D","Cozzetto, Domenico","Cozzetto, D","Cozzetto, Domenico"
WOS:000383428200001,"Minneci, F","Minneci, Federico","Minneci, F","Minneci, Federico"
WOS:000383428200001,"Jones, DT","Jones, David T.","Jones, DT","Jones, David T."
WOS:000383428200001,"Chapman, S","Chapman, Samuel","Chapman, S","Chapman, Samuel"
WOS:000383428200001,"Dukka, BKC","Dukka, B. K. C.","Dukka, BKC","Dukka, B. K. C."
WOS:000383428200001,"Khan, IK","Khan, Ishita K.","Khan, IK","Khan, Ishita K."
WOS:000383428200001,"Kihara, D","Kihara, Daisuke","Kihara, D","Kihara, Daisuke"
WOS:000383428200001,"Ofer, D","Ofer, Dan","Ofer, D","Ofer, Dan"
WOS:000383428200001,"Rappoport, N","Rappoport, Nadav","Rappoport, N","Rappoport, Nadav"
WOS:000383428200001,"Stern, A","Stern, Amos","Stern, A","Stern, Amos"
WOS:000383428200001,"Cibrian-Uhalte, E","Cibrian-Uhalte, Elena","Cibrian-Uhalte, E","Cibrian-Uhalte, Elena"
WOS:000383428200001,"Denny, P","Denny, Paul","Denny, P","Denny, Paul"
WOS:000383428200001,"Foulger, RE","Foulger, Rebecca E.","Foulger, RE","Foulger, Rebecca E."
WOS:000383428200001,"Hieta, R","Hieta, Reija","Hieta, R","Hieta, Reija"
WOS:000383428200001,"Legge, D","Legge, Duncan","Legge, D","Legge, Duncan"
WOS:000383428200001,"Lovering, RC","Lovering, Ruth C.","Lovering, RC","Lovering, Ruth C."
WOS:000383428200001,"Magrane, M","Magrane, Michele","Magrane, M","Magrane, Michele"
WOS:000383428200001,"Melidoni, AN","Melidoni, Anna N.","Melidoni, AN","Melidoni, Anna N."
WOS:000383428200001,"Mutowo-Meullenet, P","Mutowo-Meullenet, Prudence","Mutowo-Meullenet, P","Mutowo-Meullenet, Prudence"
WOS:000383428200001,"Pichler, K","Pichler, Klemens","Pichler, K","Pichler, Klemens"
WOS:000383428200001,"Shypitsyna, A","Shypitsyna, Aleksandra","Shypitsyna, A","Shypitsyna, Aleksandra"
WOS:000383428200001,"Li, B","Li, Biao","Li, B","Li, Biao"
WOS:000383428200001,"Zakeri, P","Zakeri, Pooya","Zakeri, P","Zakeri, Pooya"
WOS:000383428200001,"ElShal, S","ElShal, Sarah","ElShal, S","ElShal, Sarah"
WOS:000383428200001,"Tranchevent, LC","Tranchevent, Leon-Charles","Tranchevent, LC","Tranchevent, Leon-Charles"
WOS:000383428200001,"Das, S","Das, Sayoni","Das, S","Das, Sayoni"
WOS:000383428200001,"Dawson, NL","Dawson, Natalie L.","Dawson, NL","Dawson, Natalie L."
WOS:000383428200001,"Lee, D","Lee, David","Lee, D","Lee, David"
WOS:000383428200001,"Lees, JG","Lees, Jonathan G.","Lees, JG","Lees, Jonathan G."
WOS:000383428200001,"Sillitoe, I","Sillitoe, Ian","Sillitoe, I","Sillitoe, Ian"
WOS:000383428200001,"Bhat, P","Bhat, Prajwal","Bhat, P","Bhat, Prajwal"
WOS:000383428200001,"Nepusz, T","Nepusz, Tamas","Nepusz, T","Nepusz, Tamas"
WOS:000383428200001,"Romero, AE","Romero, Alfonso E.","Romero, AE","Romero, Alfonso E."
WOS:000383428200001,"Sasidharan, R","Sasidharan, Rajkumar","Sasidharan, R","Sasidharan, Rajkumar"
WOS:000383428200001,"Yang, HX","Yang, Haixuan","Yang, HX","Yang, Haixuan"
WOS:000383428200001,"Paccanaro, A","Paccanaro, Alberto","Paccanaro, A","Paccanaro, Alberto"
WOS:000383428200001,"Gillis, J","Gillis, Jesse","Gillis, J","Gillis, Jesse"
WOS:000383428200001,"Sedeno-Cortes, AE","Sedeno-Cortes, Adriana E.","Sedeno-Cortes, AE","Sedeno-Cortes, Adriana E."
WOS:000383428200001,"Pavlidis, P","Pavlidis, Paul","Pavlidis, P","Pavlidis, Paul"
WOS:000383428200001,"Feng, S","Feng, Shou","Feng, S","Feng, Shou"
WOS:000383428200001,"Cejuela, JM","Cejuela, Juan M.","Cejuela, JM","Cejuela, Juan M."
WOS:000383428200001,"Goldberg, T","Goldberg, Tatyana","Goldberg, T","Goldberg, Tatyana"
WOS:000383428200001,"Hamp, T","Hamp, Tobias","Hamp, T","Hamp, Tobias"
WOS:000383428200001,"Richter, L","Richter, Lothar","Richter, L","Richter, Lothar"
WOS:000383428200001,"Salamov, A","Salamov, Asaf","Salamov, A","Salamov, Asaf"
WOS:000383428200001,"Gabaldon, T","Gabaldon, Toni","Gabaldon, T","Gabaldon, Toni"
WOS:000383428200001,"Marcet-Houben, M","Marcet-Houben, Marina","Marcet-Houben, M","Marcet-Houben, Marina"
WOS:000383428200001,"Supek, F","Supek, Fran","Supek, F","Supek, Fran"
WOS:000383428200001,"Gong, QT","Gong, Qingtian","Gong, QT","Gong, Qingtian"
WOS:000383428200001,"Ning, W","Ning, Wei","Ning, W","Ning, Wei"
WOS:000383428200001,"Zhou, YP","Zhou, Yuanpeng","Zhou, YP","Zhou, Yuanpeng"
WOS:000383428200001,"Tian, WD","Tian, Weidong","Tian, WD","Tian, Weidong"
WOS:000383428200001,"Falda, M","Falda, Marco","Falda, M","Falda, Marco"
WOS:000383428200001,"Fontana, P","Fontana, Paolo","Fontana, P","Fontana, Paolo"
WOS:000383428200001,"Lavezzo, E","Lavezzo, Enrico","Lavezzo, E","Lavezzo, Enrico"
WOS:000383428200001,"Toppo, S","Toppo, Stefano","Toppo, S","Toppo, Stefano"
WOS:000383428200001,"Ferrari, C","Ferrari, Carlo","Ferrari, C","Ferrari, Carlo"
WOS:000383428200001,"Giollo, M","Giollo, Manuel","Giollo, M","Giollo, Manuel"
WOS:000383428200001,"Piovesan, D","Piovesan, Damiano","Piovesan, D","Piovesan, Damiano"
WOS:000383428200001,"Tosatto, SCE","Tosatto, Silvio C. E.","Tosatto, SCE","Tosatto, Silvio C. E."
WOS:000383428200001,"del Pozo, A","del Pozo, Angela","del Pozo, A","del Pozo, Angela"
WOS:000383428200001,"Fernandez, JM","Fernandez, Jose M.","Fernandez, JM","Fernandez, Jose M."
WOS:000383428200001,"Maietta, P","Maietta, Paolo","Maietta, P","Maietta, Paolo"
WOS:000383428200001,"Valencia, A","Valencia, Alfonso","Valencia, A","Valencia, Alfonso"
WOS:000383428200001,"Tress, ML","Tress, Michael L.","Tress, ML","Tress, Michael L."
WOS:000383428200001,"Benso, A","Benso, Alfredo","Benso, A","Benso, Alfredo"
WOS:000383428200001,"Di Carlo, S","Di Carlo, Stefano","Di Carlo, S","Di Carlo, Stefano"
WOS:000383428200001,"Politano, G","Politano, Gianfranco","Politano, G","Politano, Gianfranco"
WOS:000383428200001,"Savino, A","Savino, Alessandro","Savino, A","Savino, Alessandro"
WOS:000383428200001,"Rehman, HU","Rehman, Hafeez Ur","Rehman, HU","Rehman, Hafeez Ur"
WOS:000383428200001,"Re, M","Re, Matteo","Re, M","Re, Matteo"
WOS:000383428200001,"Mesiti, M","Mesiti, Marco","Mesiti, M","Mesiti, Marco"
WOS:000383428200001,"Valentini, G","Valentini, Giorgio","Valentini, G","Valentini, Giorgio"
WOS:000383428200001,"Bargsten, JW","Bargsten, Joachim W.","Bargsten, JW","Bargsten, Joachim W."
WOS:000383428200001,"van Dijk, ADJ","van Dijk, Aalt D. J.","van Dijk, ADJ","van Dijk, Aalt D. J."
WOS:000383428200001,"Gemovic, B","Gemovic, Branislava","Gemovic, B","Gemovic, Branislava"
WOS:000383428200001,"Glisic, S","Glisic, Sanja","Glisic, S","Glisic, Sanja"
WOS:000383428200001,"Perovic, V","Perovic, Vladmir","Perovic, V","Perovic, Vladmir"
WOS:000383428200001,"Veljkovic, V","Veljkovic, Veljko","Veljkovic, V","Veljkovic, Veljko"
WOS:000383428200001,"Veljkovic, N","Veljkovic, Nevena","Veljkovic, N","Veljkovic, Nevena"
WOS:000383428200001,"Almeida-e-Silva, DC","Almeida-e-Silva, Danillo C.","Almeida-e-Silva, DC","Almeida-e-Silva, Danillo C."
WOS:000383428200001,"Vencio, RZN","Vencio, Ricardo Z. N.","Vencio, RZN","Vencio, Ricardo Z. N."
WOS:000383428200001,"Sharan, M","Sharan, Malvika","Sharan, M","Sharan, Malvika"
WOS:000383428200001,"Vogel, J","Vogel, Joerg","Vogel, J","Vogel, Joerg"
WOS:000383428200001,"Kansakar, L","Kansakar, Lakesh","Kansakar, L","Kansakar, Lakesh"
WOS:000383428200001,"Zhang, S","Zhang, Shanshan","Zhang, S","Zhang, Shanshan"
WOS:000383428200001,"Vucetic, S","Vucetic, Slobodan","Vucetic, S","Vucetic, Slobodan"
WOS:000383428200001,"Wang, Z","Wang, Zheng","Wang, Z","Wang, Zheng"
WOS:000383428200001,"Sternberg, MJE","Sternberg, Michael J. E.","Sternberg, MJE","Sternberg, Michael J. E."
WOS:000383428200001,"Wass, MN","Wass, Mark N.","Wass, MN","Wass, Mark N."
WOS:000383428200001,"Huntley, RP","Huntley, Rachael P.","Huntley, RP","Huntley, Rachael P."
WOS:000383428200001,"Martin, MJ","Martin, Maria J.","Martin, MJ","Martin, Maria J."
WOS:000383428200001,"O'Donovan, C","O'Donovan, Claire","O'Donovan, C","O'Donovan, Claire"
WOS:000383428200001,"Robinson, PN","Robinson, Peter N.","Robinson, PN","Robinson, Peter N."
WOS:000383428200001,"Moreau, Y","Moreau, Yves","Moreau, Y","Moreau, Yves"
WOS:000383428200001,"Tramontano, A","Tramontano, Anna","Tramontano, A","Tramontano, Anna"
WOS:000383428200001,"Babbitt, PC","Babbitt, Patricia C.","Babbitt, PC","Babbitt, Patricia C."
WOS:000383428200001,"Brenner, SE","Brenner, Steven E.","Brenner, SE","Brenner, Steven E."
WOS:000383428200001,"Linial, M","Linial, Michal","Linial, M","Linial, Michal"
WOS:000383428200001,"Orengo, CA","Orengo, Christine A.","Orengo, CA","Orengo, Christine A."
WOS:000383428200001,"Rost, B","Rost, Burkhard","Rost, B","Rost, Burkhard"
WOS:000383428200001,"Greene, CS","Greene, Casey S.","Greene, CS","Greene, Casey S."
WOS:000383428200001,"Mooney, SD","Mooney, Sean D.","Mooney, SD","Mooney, Sean D."
WOS:000383428200001,"Friedberg, I","Friedberg, Iddo","Friedberg, I","Friedberg, Iddo"
WOS:000383428200001,"Radivojac, P","Radivojac, Predrag","Radivojac, P","Radivojac, Predrag"
WOS:000383001100010,"Lee, H","Lee, Heewook","Lee, H","Lee, Heewook"
WOS:000383001100010,"Doak, TG","Doak, Thomas G.","Doak, TG","Doak, Thomas G."
WOS:000383001100010,"Popodi, E","Popodi, Ellen","Popodi, E","Popodi, Ellen"
WOS:000383001100010,"Foster, PL","Foster, Patricia L.","Foster, PL","Foster, Patricia L."
WOS:000383001100010,"Tang, HX","Tang, Haixu","Tang, HX","Tang, Haixu X."
WOS:000385256500021,"Niknafs, YS","Niknafs, Yashar S.","Niknafs, YS","Niknafs, Yashar S."
WOS:000385256500021,"Han, SM","Han, Sumin","Han, SM","Han, Sumin"
WOS:000385256500021,"Ma, T","Ma, Teng","Ma, T","Ma, Teng"
WOS:000385256500021,"Speers, C","Speers, Corey","Speers, C","Speers, Corey"
WOS:000385256500021,"Zhang, C","Zhang, Chao","Zhang, C","Zhang, Chao"
WOS:000385256500021,"Wilder-Romans, K","Wilder-Romans, Kari","Wilder-Romans, K","Wilder-Romans, Kari"
WOS:000385256500021,"Iyer, MK","Iyer, Matthew K.","Iyer, MK","Iyer, Matthew K."
WOS:000385256500021,"Pitchiaya, S","Pitchiaya, Sethuramasundaram","Pitchiaya, S","Pitchiaya, Sethuramasundaram"
WOS:000385256500021,"Malik, R","Malik, Rohit","Malik, R","Malik, Rohit"
WOS:000385256500021,"Hosono, Y","Hosono, Yasuyuki","Hosono, Y","Hosono, Yasuyuki"
WOS:000385256500021,"Prensner, JR","Prensner, John R.","Prensner, JR","Prensner, John R."
WOS:000385256500021,"Poliakov, A","Poliakov, Anton","Poliakov, A","Poliakov, Anton"
WOS:000385256500021,"Singhal, U","Singhal, Udit","Singhal, U","Singhal, Udit"
WOS:000385256500021,"Xiao, LB","Xiao, Lanbo","Xiao, LB","Xiao, Lanbo"
WOS:000385256500021,"Kregel, S","Kregel, Steven","Kregel, S","Kregel, Steven"
WOS:000385256500021,"Siebenaler, RF","Siebenaler, Ronald F.","Siebenaler, RF","Siebenaler, Ronald F."
WOS:000385256500021,"Zhao, SG","Zhao, Shuang G.","Zhao, SG","Zhao, Shuang G."
WOS:000385256500021,"Uhl, M","Uhl, Michael","Uhl, M","Uhl, Michael"
WOS:000385256500021,"Gawronski, A","Gawronski, Alexander","Gawronski, A","Gawronski, Alexander"
WOS:000385256500021,"Hayes, DF","Hayes, Daniel F.","Hayes, DF","Hayes, Daniel F."
WOS:000385256500021,"Pierce, LJ","Pierce, Lori J.","Pierce, LJ","Pierce, Lori J."
WOS:000385256500021,"Cao, XH","Cao, Xuhong","Cao, XH","Cao, Xuhong"
WOS:000385256500021,"Collins, C","Collins, Colin","Collins, C","Collins, Colin"
WOS:000385256500021,"Backofen, R","Backofen, Rolf","Backofen, R","Backofen, Rolf"
WOS:000385256500021,"Sahinalp, CS","Sahinalp, Cenk S.","Sahinalp, CS","Sahinalp, Cenk S."
WOS:000385256500021,"Rae, JM","Rae, James M.","Rae, JM","Rae, James M."
WOS:000385256500021,"Chinnaiyan, AM","Chinnaiyan, Arul M.","Chinnaiyan, AM","Chinnaiyan, Arul M."
WOS:000385256500021,"Feng, FY","Feng, Felix Y.","Feng, FY","Feng, Felix Y."
WOS:000384666800020,"Haghshenas, E","Haghshenas, Ehsan","Haghshenas, E","Haghshenas, Ehsan"
WOS:000384666800020,"Hach, F","Hach, Faraz","Hach, F","Hach, Faraz"
WOS:000384666800020,"Sahinalp, SC","Sahinalp, S. Cenk","Sahinalp, CS","Sahinalp, Cenk S."
WOS:000384666800020,"Chauve, C","Chauve, Cedric","Chauve, C","Chauve, Cedric"
WOS:000383682900014,"Lee, H","Lee, Hyungro","Lee, H","Lee, Hyungro"
WOS:000383682900014,"Lee, M","Lee, Minsu","Lee, M","Lee, Minsu"
WOS:000383682900014,"Ismail, WM","Ismail, Wazim Mohammed","Ismail, WM","Ismail, Wazim Mohammed"
WOS:000383682900014,"Rho, M","Rho, Mina","Rho, M","Rho, Mina"
WOS:000383682900014,"Fox, GC","Fox, Geoffrey C.","Fox, GC","Fox, Geoffrey C."
WOS:000383682900014,"Oh, S","Oh, Sangyoon","Oh, S","Oh, Sangyoon"
WOS:000383682900014,"Tang, HX","Tang, Haixu","Tang, HX","Tang, Haixu X."
WOS:000383346100040,"Lugo-Martinez, J","Lugo-Martinez, Jose","Lugo-Martinez, J","Lugo-Martinez, Jose"
WOS:000383346100040,"Pejaver, V","Pejaver, Vikas","Pejaver, V","Pejaver, Vikas"
WOS:000383346100040,"Pagel, KA","Pagel, Kymberleigh A.","Pagel, KA","Pagel, Kymberleigh A."
WOS:000383346100040,"Jain, S","Jain, Shantanu","Jain, S","Jain, Shantanu"
WOS:000383346100040,"Mort, M","Mort, Matthew","Mort, M","Mort, Matthew"
WOS:000383346100040,"Cooper, DN","Cooper, David N.","Cooper, DN","Cooper, David N."
WOS:000383346100040,"Mooney, SD","Mooney, Sean D.","Mooney, SD","Mooney, Sean D."
WOS:000383346100040,"Radivojac, P","Radivojac, Predrag","Radivojac, P","Radivojac, Predrag"
WOS:000382836000002,"Rost, B","Rost, Burkhard","Rost, B","Rost, Burkhard"
WOS:000382836000002,"Radivojac, P","Radivojac, Predrag","Radivojac, P","Radivojac, Predrag"
WOS:000382836000002,"Bromberg, Y","Bromberg, Yana","Bromberg, Y","Bromberg, Yana"
WOS:000380550900007,"House, GL","House, Geoffrey L.","House, GL","House, Geoffrey L."
WOS:000380550900007,"Ekanayake, S","Ekanayake, Saliya","Ekanayake, S","Ekanayake, Saliya"
WOS:000380550900007,"Ruan, Y","Ruan, Yang","Ruan, Y","Ruan, Yang"
WOS:000380550900007,"Schutte, UME","Schutte, Ursel M. E.","Schutte, UME","Schutte, Ursel M. E."
WOS:000380550900007,"Kaonongbua, W","Kaonongbua, Wittaya","Kaonongbua, W","Kaonongbua, Wittaya"
WOS:000380550900007,"Fox, G","Fox, Geoffrey","Fox, GC","Fox, Geoffrey C."
WOS:000380550900007,"Ye, YZ","Ye, Yuzhen","Ye, YZ","Ye, Yuzhen"
WOS:000380550900007,"Bever, JD","Bever, James D.","Bever, JD","Bever, James D."
WOS:000395772700010,"Simmons, S","Simmons, Sean","Simmons, S","Simmons, Sean"
WOS:000395772700010,"Sahinalp, C","Sahinalp, Cenk","Sahinalp, CS","Sahinalp, Cenk S."
WOS:000395772700010,"Berger, B","Berger, Bonnie","Berger, B","Berger, Bonnie"
WOS:000380075500001,"Zhang, SV","Zhang, Simo V.","Zhang, SV","Zhang, Simo V."
WOS:000380075500001,"Zhuo, LT","Zhuo, Luting","Zhuo, LT","Zhuo, Luting"
WOS:000380075500001,"Hahn, MW","Hahn, Matthew W.","Hahn, MW","Hahn, Matthew W."
WOS:000380005400216,"Emmons, S","Emmons, Scott","Emmons, S","Emmons, Scott"
WOS:000380005400216,"Kobourov, S","Kobourov, Stephen","Kobourov, S","Kobourov, Stephen"
WOS:000380005400216,"Gallant, M","Gallant, Mike","Gallant, M","Gallant, Mike"
WOS:000380005400216,"Borner, K","Borner, Katy","Borner, K","Borner, Katy"
WOS:000378210400002,"Borner, K","Borner, Katy","Borner, K","Borner, Katy"
WOS:000378210400002,"Maltese, A","Maltese, Adam","Maltese, A","Maltese, Adam"
WOS:000378210400002,"Balliet, RN","Balliet, Russell Nelson","Balliet, RN","Balliet, Russell Nelson"
WOS:000378210400002,"Heimlich, J","Heimlich, Joe","Heimlich, J","Heimlich, Joe"
WOS:000378068900001,"Ye, YZ","Ye, Yuzhen","Ye, YZ","Ye, Yuzhen"
WOS:000378068900001,"Zhang, Q","Zhang, Quan","Zhang, Q","Zhang, Quan"
WOS:000381277700011,"Mendes, FK","Mendes, Fabio K.","Mendes, FK","Mendes, Fabio K."
WOS:000381277700011,"Hahn, MW","Hahn, Matthew W.","Hahn, MW","Hahn, Matthew W."
WOS:000378029800110,"Knepper, R","Knepper, Richard","Knepper, R","Knepper, Richard"
WOS:000378029800110,"Borner, K","Borner, Katy","Borner, K","Borner, Katy"
WOS:000377631000027,"Yu, CY","Yu, Chuan-Yih","Yu, CY","Yu, Chuan-Yih"
WOS:000377631000027,"Mayampurath, A","Mayampurath, Anoop","Mayampurath, A","Mayampurath, Anoop"
WOS:000377631000027,"Zhu, R","Zhu, Rui","Zhu, R","Zhu, Rui"
WOS:000377631000027,"Zacharias, L","Zacharias, Lauren","Zacharias, L","Zacharias, Lauren"
WOS:000377631000027,"Song, EW","Song, Ehwang","Song, EW","Song, Ehwang"
WOS:000377631000027,"Wang, L","Wang, Lei","Wang, L","Wang, Lei"
WOS:000377631000027,"Mechref, Y","Mechref, Yehia","Mechref, Y","Mechref, Yehia"
WOS:000377631000027,"Tang, HX","Tang, Haixu","Tang, HX","Tang, Haixu X."
WOS:000376970800001,"Nimkulrat, S","Nimkulrat, Sutichot","Nimkulrat, S","Nimkulrat, Sutichot"
WOS:000376970800001,"Lee, H","Lee, Heewook","Lee, H","Lee, Heewook"
WOS:000376970800001,"Doak, TG","Doak, Thomas G.","Doak, TG","Doak, Thomas G."
WOS:000376970800001,"Ye, YZ","Ye, Yuzhen","Ye, YZ","Ye, Yuzhen"
WOS:000379353900030,"He, HJ","He, Hengjing","He, HJ","He, Hengjing"
WOS:000379353900030,"Kamburugamuve, S","Kamburugamuve, Supun","Kamburugamuve, S","Kamburugamuve, Supun"
WOS:000379353900030,"Fox, GC","Fox, Geoffrey C.","Fox, GC","Fox, Geoffrey C."
WOS:000379353900030,"Zhao, W","Zhao, Wei","Zhao, W","Zhao, Wei"
WOS:000378941100020,"Pease, JB","Pease, James B.","Pease, JB","Pease, James B."
WOS:000378941100020,"Guerrero, RF","Guerrero, Rafael F.","Guerrero, RF","Guerrero, Rafael F."
WOS:000378941100020,"Sherman, NA","Sherman, Natasha A.","Sherman, NA","Sherman, Natasha A."
WOS:000378941100020,"Hahn, MW","Hahn, Matthew W.","Hahn, MW","Hahn, Matthew W."
WOS:000378941100020,"Moyle, LC","Moyle, Leonie C.","Moyle, LC","Moyle, Leonie C."
WOS:000377319200010,"Ji, C","Ji, Chao","Ji, C","Ji, Chao"
WOS:000377319200010,"Li, SJ","Li, Sujun","Li, SJ","Li, Sujun"
WOS:000377319200010,"Reilly, JP","Reilly, James P.","Reilly, JP","Reilly, James P."
WOS:000377319200010,"Radivojac, P","Radivojac, Predrag","Radivojac, P","Radivojac, Predrag"
WOS:000377319200010,"Tang, HX","Tang, Haixu","Tang, HX","Tang, Haixu X."
WOS:000378941100004,"Wen, DQ","Wen, Dingqiao","Wen, DQ","Wen, Dingqiao"
WOS:000378941100004,"Yu, Y","Yu, Yun","Yu, Y","Yu, Yun"
WOS:000378941100004,"Hahn, MW","Hahn, Matthew W.","Hahn, MW","Hahn, Matthew W."
WOS:000378941100004,"Nakhleh, L","Nakhleh, Luay","Nakhleh, L","Nakhleh, Luay"
WOS:000378941100006,"Rosenzweig, BK","Rosenzweig, Benjamin K.","Rosenzweig, BK","Rosenzweig, Benjamin K."
WOS:000378941100006,"Pease, JB","Pease, James B.","Pease, JB","Pease, James B."
WOS:000378941100006,"Besansky, NJ","Besansky, Nora J.","Besansky, NJ","Besansky, Nora J."
WOS:000378941100006,"Hahn, MW","Hahn, Matthew W.","Hahn, MW","Hahn, Matthew W."
WOS:000374577600003,"Glover, MS","Glover, Matthew S.","Glover, MS","Glover, Matthew S."
WOS:000374577600003,"Dilger, JM","Dilger, Jonathan M.","Dilger, JM","Dilger, Jonathan M."
WOS:000374577600003,"Acton, MD","Acton, Matthew D.","Acton, MD","Acton, Matthew D."
